,year,h_a,hosp,prcd,waiting,comp,wait_med,wait_90,wait_median_d,wait_90_d
27495,2017/18,All Health Authorities,All Facilities,Shoulder Surgery,1653,3168,10.1,37.0,70.7,259.0
27496,2017/18,All Health Authorities,All Facilities,Shunt Insertion/Removal,3,51,2.6,9.9,18.2,69.3
27497,2017/18,All Health Authorities,All Facilities,Sinus Surgery,1303,1841,14.4,43.3,100.8,303.09999999999997
27498,2017/18,All Health Authorities,All Facilities,Skin Surgery,368,822,6.9,35.9,48.300000000000004,251.29999999999998
27499,2017/18,All Health Authorities,All Facilities,Skin Tumour Removal,797,3151,4.0,21.0,28.0,147.0
27500,2017/18,All Health Authorities,All Facilities,Sphincterotomy,58,128,7.4,25.3,51.800000000000004,177.1
27501,2017/18,All Health Authorities,All Facilities,Spinal/Back Surgery,1520,3551,7.7,32.0,53.9,224.0
27502,2017/18,All Health Authorities,All Facilities,Tendon Surgery,371,840,5.1,31.9,35.699999999999996,223.29999999999998
27503,2017/18,All Health Authorities,All Facilities,Thoracotomy,10,153,4.1,10.7,28.699999999999996,74.89999999999999
27504,2017/18,All Health Authorities,All Facilities,Thyroidectomy,501,1211,10.1,44.6,70.7,312.2
27505,2017/18,All Health Authorities,All Facilities,Tonsillectomy/Adenoidectomy,1765,3548,9.3,34.0,65.10000000000001,238.0
27506,2017/18,All Health Authorities,All Facilities,Tympanoplasty,495,703,10.0,35.9,70.0,251.29999999999998
27507,2017/18,All Health Authorities,All Facilities,Uterine Surgery,3073,12582,5.4,19.7,37.800000000000004,137.9
27508,2017/18,All Health Authorities,All Facilities,Vaginal Repair,577,1475,10.4,34.3,72.8,240.09999999999997
27509,2017/18,All Health Authorities,All Facilities,Varicose Veins Ligation/Stripping,1299,1273,26.9,72.0,188.29999999999998,504.0
27510,2017/18,All Health Authorities,All Facilities,Vascular Bypass Graft - Non Cardiac,127,600,2.9,15.0,20.3,105.0
27511,2017/18,All Health Authorities,All Facilities,Vascular Surgery - Other,243,1575,2.9,13.9,20.3,97.3
27512,2017/18,All Health Authorities,All Facilities,Wound/Laceration Care,251,884,4.0,24.8,28.0,173.6
30878,2018/19,All Health Authorities,All Facilities,Abdominoplasty,130,156,12.8,38.8,89.60000000000001,271.59999999999997
30879,2018/19,All Health Authorities,All Facilities,All Other Procedures,1316,5777,4.1,18.0,28.699999999999996,126.0
30881,2018/19,All Health Authorities,All Facilities,Aortic Aneurysm Repair,68,466,3.9,11.4,27.3,79.8
30882,2018/19,All Health Authorities,All Facilities,Appendectomy,53,234,5.0,17.3,35.0,121.10000000000001
30883,2018/19,All Health Authorities,All Facilities,Bariatric Surgery,60,426,5.0,13.7,35.0,95.89999999999999
30884,2018/19,All Health Authorities,All Facilities,Biopsy in OR,303,2071,2.7,12.1,18.900000000000002,84.7
30885,2018/19,All Health Authorities,All Facilities,Bladder Surgery,928,5040,4.0,14.7,28.0,102.89999999999999
30886,2018/19,All Health Authorities,All Facilities,Bowel Resection,428,2521,3.3,11.6,23.099999999999998,81.2
30887,2018/19,All Health Authorities,All Facilities,Breast Biopsy,175,1620,3.0,7.9,21.0,55.300000000000004
30888,2018/19,All Health Authorities,All Facilities,Breast Reconstruction,776,1249,9.7,43.3,67.89999999999999,303.09999999999997
30889,2018/19,All Health Authorities,All Facilities,Breast Reduction,1781,1976,19.4,52.0,135.79999999999998,364.0
30890,2018/19,All Health Authorities,All Facilities,Cataract Surgery,21974,65601,9.7,36.0,67.89999999999999,252.0
30891,2018/19,All Health Authorities,All Facilities,Cholecystectomy,1669,5646,6.3,22.6,44.1,158.20000000000002
30892,2018/19,All Health Authorities,All Facilities,Colostomy/Ileostomy,200,713,6.9,25.7,48.300000000000004,179.9
30893,2018/19,All Health Authorities,All Facilities,Cone Biopsy,34,318,4.6,11.1,32.199999999999996,77.7
30894,2018/19,All Health Authorities,All Facilities,Cranial Surgery,184,933,2.0,10.0,14.0,70.0
30895,2018/19,All Health Authorities,All Facilities,CSF Drainage,13,107,1.0,7.1,7.0,49.699999999999996
30896,2018/19,All Health Authorities,All Facilities,Cyst/Ganglion Removal,408,1177,6.0,24.0,42.0,168.0
30897,2018/19,All Health Authorities,All Facilities,D&C and Related Surgery,1321,5863,4.6,17.4,32.199999999999996,121.79999999999998
30898,2018/19,All Health Authorities,All Facilities,Dental Surgery,2027,7153,7.3,24.4,51.1,170.79999999999998
30899,2018/19,All Health Authorities,All Facilities,Endarterectomy,108,671,2.9,12.9,20.3,90.3
30900,2018/19,All Health Authorities,All Facilities,Esophagectomy,29,145,3.9,15.4,27.3,107.8
30901,2018/19,All Health Authorities,All Facilities,Examination Under Anaesthetic,245,1019,4.0,20.1,28.0,140.70000000000002
30902,2018/19,All Health Authorities,All Facilities,Excision Gynecomastia,98,158,11.4,42.4,79.8,296.8
30903,2018/19,All Health Authorities,All Facilities,Excision Lesion/Tumour,615,2829,4.3,15.9,30.099999999999998,111.3
30904,2018/19,All Health Authorities,All Facilities,Facial Bone Reconstruction,348,650,12.1,34.5,84.7,241.5
30905,2018/19,All Health Authorities,All Facilities,Fallopian Tube/Ovarian Surgery,1236,3503,7.0,22.0,49.0,154.0
30906,2018/19,All Health Authorities,All Facilities,Fistula Repair - Non Vascular,63,202,5.1,21.0,35.699999999999996,147.0
30907,2018/19,All Health Authorities,All Facilities,Foot/Ankle Surgery,460,796,13.5,40.7,94.5,284.90000000000003
30908,2018/19,All Health Authorities,All Facilities,Foreign Body Removal Surgery,43,268,2.3,13.3,16.099999999999998,93.10000000000001
30909,2018/19,All Health Authorities,All Facilities,Fracture Repair,195,1167,0.9,10.7,6.3,74.89999999999999
30910,2018/19,All Health Authorities,All Facilities,Free Flap Graft,20,105,3.9,12.3,27.3,86.10000000000001
30911,2018/19,All Health Authorities,All Facilities,Gastrostomy/Jejunostomy,11,122,2.0,10.0,14.0,70.0
30912,2018/19,All Health Authorities,All Facilities,Hand/Wrist Surgery,827,2316,6.4,26.3,44.800000000000004,184.1
30913,2018/19,All Health Authorities,All Facilities,Hernia Repair - Abdominal,4482,12102,9.0,29.4,63.0,205.79999999999998
30914,2018/19,All Health Authorities,All Facilities,Hernia Repair - Hiatal,179,340,9.0,36.8,63.0,257.59999999999997
30915,2018/19,All Health Authorities,All Facilities,Hip Replacement,3287,7477,16.9,43.9,118.29999999999998,307.3
30916,2018/19,All Health Authorities,All Facilities,Kidney/Bladder Stone Removal,430,2303,5.1,15.0,35.699999999999996,105.0
30917,2018/19,All Health Authorities,All Facilities,Knee - ACL Repair,823,1986,8.0,30.8,56.0,215.6
30918,2018/19,All Health Authorities,All Facilities,Knee - Meniscectomy,451,1631,8.0,27.9,56.0,195.29999999999998
30919,2018/19,All Health Authorities,All Facilities,Knee Arthroscopy,1271,2819,6.3,26.2,44.1,183.4
30920,2018/19,All Health Authorities,All Facilities,Knee Replacement,6738,11276,20.0,48.9,140.0,342.3
30921,2018/19,All Health Authorities,All Facilities,Laparoscopy,259,1123,5.1,19.4,35.699999999999996,135.79999999999998
30922,2018/19,All Health Authorities,All Facilities,Laparotomy,44,354,4.3,16.9,30.099999999999998,118.29999999999998
30923,2018/19,All Health Authorities,All Facilities,Lens & Vitreous (non-cataract) Surgery,1110,3614,4.1,22.2,28.699999999999996,155.4
30924,2018/19,All Health Authorities,All Facilities,Ligament Surgery,80,209,4.3,29.7,30.099999999999998,207.9
30925,2018/19,All Health Authorities,All Facilities,Lipectomy,42,38,18.5,51.3,129.5,359.09999999999997
30926,2018/19,All Health Authorities,All Facilities,Lung Surgery,87,739,2.4,6.9,16.8,48.300000000000004
30927,2018/19,All Health Authorities,All Facilities,Male Reproductive Surgery,844,2409,7.6,30.4,53.199999999999996,212.79999999999998
30928,2018/19,All Health Authorities,All Facilities,Mastectomy,445,4173,2.7,7.0,18.900000000000002,49.0
30929,2018/19,All Health Authorities,All Facilities,Mastoidectomy,151,309,9.4,34.5,65.8,241.5
30930,2018/19,All Health Authorities,All Facilities,Myringotomy,481,1471,5.1,18.1,35.699999999999996,126.70000000000002
30931,2018/19,All Health Authorities,All Facilities,Nasal Surgery,2140,3258,12.4,42.1,86.8,294.7
30932,2018/19,All Health Authorities,All Facilities,Nerve Surgery,536,1130,5.0,36.4,35.0,254.79999999999998
30933,2018/19,All Health Authorities,All Facilities,Oral Cavity & Pharynx Surgery,174,410,7.4,28.1,51.800000000000004,196.70000000000002
30934,2018/19,All Health Authorities,All Facilities,Other Ear Surgery,115,240,9.0,42.3,63.0,296.09999999999997
30935,2018/19,All Health Authorities,All Facilities,Other Eye Surgery,1505,4954,5.7,25.0,39.9,175.0
30936,2018/19,All Health Authorities,All Facilities,Other Joint Reconstruction,1273,2008,11.7,36.5,81.89999999999999,255.5
30937,2018/19,All Health Authorities,All Facilities,Other Orthopaedic Surgery,2419,6301,6.3,28.9,44.1,202.29999999999998
30938,2018/19,All Health Authorities,All Facilities,Other Urology Surgery,1221,6762,4.1,16.0,28.699999999999996,112.0
30939,2018/19,All Health Authorities,All Facilities,Parotidectomy,210,372,10.4,39.7,72.8,277.90000000000003
30940,2018/19,All Health Authorities,All Facilities,Prostate Surgery,1453,5651,5.7,22.0,39.9,154.0
30941,2018/19,All Health Authorities,All Facilities,Rectal Surgery,796,1744,9.0,33.9,63.0,237.29999999999998
30942,2018/19,All Health Authorities,All Facilities,Rib Resection,30,39,4.1,41.9,28.699999999999996,293.3
30943,2018/19,All Health Authorities,All Facilities,Scope of Chest,87,503,3.7,9.4,25.900000000000002,65.8
30944,2018/19,All Health Authorities,All Facilities,Shoulder Surgery,1963,3285,11.7,35.9,81.89999999999999,251.29999999999998
30945,2018/19,All Health Authorities,All Facilities,Shunt Insertion/Removal,5,47,3.3,11.9,23.099999999999998,83.3
30946,2018/19,All Health Authorities,All Facilities,Sinus Surgery,1522,1865,16.1,46.9,112.70000000000002,328.3
30947,2018/19,All Health Authorities,All Facilities,Skin Surgery,401,842,5.9,38.0,41.300000000000004,266.0
30948,2018/19,All Health Authorities,All Facilities,Skin Tumour Removal,785,3213,4.6,20.9,32.199999999999996,146.29999999999998
30949,2018/19,All Health Authorities,All Facilities,Sphincterotomy,49,124,6.2,34.2,43.4,239.40000000000003
30950,2018/19,All Health Authorities,All Facilities,Spinal/Back Surgery,1838,3679,7.1,33.0,49.699999999999996,231.0
30951,2018/19,All Health Authorities,All Facilities,Tendon Surgery,354,813,5.6,33.1,39.199999999999996,231.70000000000002
30952,2018/19,All Health Authorities,All Facilities,Thoracotomy,17,119,3.0,9.6,21.0,67.2
30953,2018/19,All Health Authorities,All Facilities,Thyroidectomy,485,1171,8.7,36.3,60.89999999999999,254.09999999999997
30954,2018/19,All Health Authorities,All Facilities,Tonsillectomy/Adenoidectomy,1782,3344,10.0,35.0,70.0,245.0
30955,2018/19,All Health Authorities,All Facilities,Tympanoplasty,526,691,11.9,46.0,83.3,322.0
30956,2018/19,All Health Authorities,All Facilities,Uterine Surgery,3348,13177,5.7,20.0,39.9,140.0
30957,2018/19,All Health Authorities,All Facilities,Vaginal Repair,576,1416,9.7,30.3,67.89999999999999,212.1
30958,2018/19,All Health Authorities,All Facilities,Varicose Veins Ligation/Stripping,1438,1254,24.7,69.2,172.9,484.40000000000003
30959,2018/19,All Health Authorities,All Facilities,Vascular Bypass Graft - Non Cardiac,142,570,2.8,12.9,19.599999999999998,90.3
30960,2018/19,All Health Authorities,All Facilities,Vascular Surgery - Other,259,1549,2.7,12.0,18.900000000000002,84.0
30961,2018/19,All Health Authorities,All Facilities,Wound/Laceration Care,262,999,3.3,21.6,23.099999999999998,151.20000000000002
34273,2019/20,All Health Authorities,All Facilities,Abdominoplasty,126,171,15.0,53.9,105.0,377.3
34274,2019/20,All Health Authorities,All Facilities,All Other Procedures,1593,5890,4.0,18.7,28.0,130.9
34276,2019/20,All Health Authorities,All Facilities,Aortic Aneurysm Repair,70,459,3.7,11.6,25.900000000000002,81.2
34277,2019/20,All Health Authorities,All Facilities,Appendectomy,66,266,5.2,14.9,36.4,104.3
34278,2019/20,All Health Authorities,All Facilities,Bariatric Surgery,108,422,6.1,15.0,42.699999999999996,105.0
34279,2019/20,All Health Authorities,All Facilities,Biopsy in OR,426,2232,2.7,12.0,18.900000000000002,84.0
34280,2019/20,All Health Authorities,All Facilities,Bladder Surgery,945,5063,3.9,14.9,27.3,104.3
34281,2019/20,All Health Authorities,All Facilities,Bowel Resection,375,2792,3.3,11.6,23.099999999999998,81.2
34282,2019/20,All Health Authorities,All Facilities,Breast Biopsy,183,1677,3.0,7.9,21.0,55.300000000000004
34283,2019/20,All Health Authorities,All Facilities,Breast Reconstruction,856,1384,9.4,47.0,65.8,329.0
34284,2019/20,All Health Authorities,All Facilities,Breast Reduction,1771,1948,21.1,56.3,147.70000000000002,394.09999999999997
34285,2019/20,All Health Authorities,All Facilities,Cataract Surgery,24736,63551,9.7,34.0,67.89999999999999,238.0
34286,2019/20,All Health Authorities,All Facilities,Cholecystectomy,1679,5301,5.9,22.4,41.300000000000004,156.79999999999998
34287,2019/20,All Health Authorities,All Facilities,Colostomy/Ileostomy,191,666,6.5,22.9,45.5,160.29999999999998
34288,2019/20,All Health Authorities,All Facilities,Cone Biopsy,29,269,4.3,11.4,30.099999999999998,79.8
34289,2019/20,All Health Authorities,All Facilities,Cranial Surgery,160,983,2.0,13.2,14.0,92.39999999999999
34290,2019/20,All Health Authorities,All Facilities,CSF Drainage,11,88,1.6,8.2,11.200000000000001,57.39999999999999
34291,2019/20,All Health Authorities,All Facilities,Cyst/Ganglion Removal,443,1161,5.9,24.9,41.300000000000004,174.29999999999998
34292,2019/20,All Health Authorities,All Facilities,D&C and Related Surgery,1402,5507,4.9,20.1,34.300000000000004,140.70000000000002
34293,2019/20,All Health Authorities,All Facilities,Dental Surgery,2285,7086,7.4,24.1,51.800000000000004,168.70000000000002
34294,2019/20,All Health Authorities,All Facilities,Endarterectomy,126,646,2.9,14.9,20.3,104.3
34295,2019/20,All Health Authorities,All Facilities,Esophagectomy,24,158,2.7,12.9,18.900000000000002,90.3
34296,2019/20,All Health Authorities,All Facilities,Examination Under Anaesthetic,296,1056,5.0,21.0,35.0,147.0
34297,2019/20,All Health Authorities,All Facilities,Excision Gynecomastia,94,119,13.0,61.6,91.0,431.2
34298,2019/20,All Health Authorities,All Facilities,Excision Lesion/Tumour,697,2886,4.1,15.4,28.699999999999996,107.8
34299,2019/20,All Health Authorities,All Facilities,Facial Bone Reconstruction,330,667,13.1,38.2,91.7,267.40000000000003
34300,2019/20,All Health Authorities,All Facilities,Fallopian Tube/Ovarian Surgery,1420,3329,7.3,26.0,51.1,182.0
34301,2019/20,All Health Authorities,All Facilities,Fistula Repair - Non Vascular,65,204,6.6,23.9,46.199999999999996,167.29999999999998
34302,2019/20,All Health Authorities,All Facilities,Foot/Ankle Surgery,484,774,13.1,38.0,91.7,266.0
34303,2019/20,All Health Authorities,All Facilities,Foreign Body Removal Surgery,47,280,3.1,14.0,21.7,98.0
34304,2019/20,All Health Authorities,All Facilities,Fracture Repair,191,1587,0.7,8.1,4.8999999999999995,56.699999999999996
34305,2019/20,All Health Authorities,All Facilities,Free Flap Graft,25,106,3.2,12.4,22.400000000000002,86.8
34306,2019/20,All Health Authorities,All Facilities,Gastrostomy/Jejunostomy,13,136,2.0,10.5,14.0,73.5
34307,2019/20,All Health Authorities,All Facilities,Hand/Wrist Surgery,895,2432,6.0,25.9,42.0,181.29999999999998
34308,2019/20,All Health Authorities,All Facilities,Hernia Repair - Abdominal,4676,12491,8.4,28.0,58.800000000000004,196.0
34309,2019/20,All Health Authorities,All Facilities,Hernia Repair - Hiatal,168,319,8.4,39.5,58.800000000000004,276.5
34310,2019/20,All Health Authorities,All Facilities,Hip Replacement,3307,7430,14.1,40.7,98.7,284.90000000000003
34311,2019/20,All Health Authorities,All Facilities,Kidney/Bladder Stone Removal,492,2344,4.9,13.9,34.300000000000004,97.3
34312,2019/20,All Health Authorities,All Facilities,Knee - ACL Repair,878,1878,8.9,32.1,62.300000000000004,224.70000000000002
34313,2019/20,All Health Authorities,All Facilities,Knee - Meniscectomy,429,1623,7.7,29.5,53.9,206.5
34314,2019/20,All Health Authorities,All Facilities,Knee Arthroscopy,1361,2738,7.2,29.0,50.4,203.0
34315,2019/20,All Health Authorities,All Facilities,Knee Replacement,6499,11207,17.1,45.9,119.70000000000002,321.3
34316,2019/20,All Health Authorities,All Facilities,Laparoscopy,299,973,5.9,21.3,41.300000000000004,149.1
34317,2019/20,All Health Authorities,All Facilities,Laparotomy,45,309,3.0,11.6,21.0,81.2
34318,2019/20,All Health Authorities,All Facilities,Lens & Vitreous (non-cataract) Surgery,1344,3779,4.0,24.3,28.0,170.1
34319,2019/20,All Health Authorities,All Facilities,Ligament Surgery,138,286,3.8,30.3,26.599999999999998,212.1
34320,2019/20,All Health Authorities,All Facilities,Lipectomy,59,48,12.6,44.0,88.2,308.0
34321,2019/20,All Health Authorities,All Facilities,Lung Surgery,80,768,2.1,5.9,14.700000000000001,41.300000000000004
34322,2019/20,All Health Authorities,All Facilities,Male Reproductive Surgery,945,2376,6.4,25.6,44.800000000000004,179.20000000000002
34323,2019/20,All Health Authorities,All Facilities,Mastectomy,475,4292,2.9,7.0,20.3,49.0
34324,2019/20,All Health Authorities,All Facilities,Mastoidectomy,145,261,10.7,50.6,74.89999999999999,354.2
34325,2019/20,All Health Authorities,All Facilities,Myringotomy,450,1379,5.3,18.1,37.1,126.70000000000002
34326,2019/20,All Health Authorities,All Facilities,Nasal Surgery,2397,3093,14.1,50.1,98.7,350.7
34327,2019/20,All Health Authorities,All Facilities,Nerve Surgery,576,987,5.0,34.6,35.0,242.20000000000002
34328,2019/20,All Health Authorities,All Facilities,Oral Cavity & Pharynx Surgery,145,413,7.3,34.4,51.1,240.79999999999998
34329,2019/20,All Health Authorities,All Facilities,Other Ear Surgery,153,206,9.7,55.9,67.89999999999999,391.3
34330,2019/20,All Health Authorities,All Facilities,Other Eye Surgery,2080,5284,5.7,24.1,39.9,168.70000000000002
34331,2019/20,All Health Authorities,All Facilities,Other Joint Reconstruction,1352,2070,12.0,39.0,84.0,273.0
34332,2019/20,All Health Authorities,All Facilities,Other Orthopaedic Surgery,2481,6320,7.0,32.0,49.0,224.0
34333,2019/20,All Health Authorities,All Facilities,Other Urology Surgery,1339,6731,4.0,15.4,28.0,107.8
34334,2019/20,All Health Authorities,All Facilities,Parotidectomy,246,395,9.7,39.3,67.89999999999999,275.09999999999997
34335,2019/20,All Health Authorities,All Facilities,Prostate Surgery,1429,5481,5.6,23.6,39.199999999999996,165.20000000000002
34336,2019/20,All Health Authorities,All Facilities,Rectal Surgery,819,1699,8.9,32.4,62.300000000000004,226.79999999999998
34337,2019/20,All Health Authorities,All Facilities,Rib Resection,6,35,14.0,116.9,98.0,818.3000000000001
34338,2019/20,All Health Authorities,All Facilities,Scope of Chest,45,570,3.0,8.3,21.0,58.10000000000001
34339,2019/20,All Health Authorities,All Facilities,Shoulder Surgery,2194,3335,11.9,40.1,83.3,280.7
34340,2019/20,All Health Authorities,All Facilities,Shunt Insertion/Removal,6,28,4.0,10.6,28.0,74.2
34341,2019/20,All Health Authorities,All Facilities,Sinus Surgery,1657,1921,18.0,52.1,126.0,364.7
34342,2019/20,All Health Authorities,All Facilities,Skin Surgery,443,798,7.1,40.9,49.699999999999996,286.3
34343,2019/20,All Health Authorities,All Facilities,Skin Tumour Removal,954,3470,4.0,18.3,28.0,128.1
34344,2019/20,All Health Authorities,All Facilities,Sphincterotomy,45,109,6.4,29.3,44.800000000000004,205.1
34345,2019/20,All Health Authorities,All Facilities,Spinal/Back Surgery,2104,3745,8.1,38.1,56.699999999999996,266.7
34346,2019/20,All Health Authorities,All Facilities,Tendon Surgery,374,902,4.1,32.8,28.699999999999996,229.59999999999997
34347,2019/20,All Health Authorities,All Facilities,Thoracotomy,23,136,1.9,8.1,13.299999999999999,56.699999999999996
34348,2019/20,All Health Authorities,All Facilities,Thyroidectomy,439,1160,8.3,31.4,58.10000000000001,219.79999999999998
34349,2019/20,All Health Authorities,All Facilities,Tonsillectomy/Adenoidectomy,1602,3289,10.9,38.5,76.3,269.5
34350,2019/20,All Health Authorities,All Facilities,Tympanoplasty,543,583,14.1,52.7,98.7,368.90000000000003
34351,2019/20,All Health Authorities,All Facilities,Uterine Surgery,3688,13859,5.9,20.9,41.300000000000004,146.29999999999998
34352,2019/20,All Health Authorities,All Facilities,Vaginal Repair,660,1426,8.4,29.8,58.800000000000004,208.6
34353,2019/20,All Health Authorities,All Facilities,Varicose Veins Ligation/Stripping,1444,1368,18.7,73.0,130.9,511.0
34354,2019/20,All Health Authorities,All Facilities,Vascular Bypass Graft - Non Cardiac,116,547,2.7,15.0,18.900000000000002,105.0
34355,2019/20,All Health Authorities,All Facilities,Vascular Surgery - Other,350,1627,2.9,13.3,20.3,93.10000000000001
34356,2019/20,All Health Authorities,All Facilities,Wound/Laceration Care,279,1078,3.0,22.3,21.0,156.1
