,year,h_a,hosp,prcd,waiting,comp,wait_med,wait_90,wait_median_d,wait_90_d
31110,2018/19,Fraser,All Facilities,Tympanoplasty,246,146,37.8,61.3,264.59999999999997,429.09999999999997
31111,2018/19,Fraser,All Facilities,Uterine Surgery,1177,3513,6.7,24.7,46.9,172.9
31112,2018/19,Fraser,All Facilities,Vaginal Repair,281,411,12.7,37.0,88.89999999999999,259.0
31113,2018/19,Fraser,All Facilities,Varicose Veins Ligation/Stripping,350,417,22.9,48.1,160.29999999999998,336.7
31114,2018/19,Fraser,All Facilities,Vascular Bypass Graft - Non Cardiac,7,106,2.6,7.7,18.2,53.9
31115,2018/19,Fraser,All Facilities,Vascular Surgery - Other,15,295,2.7,6.4,18.900000000000002,44.800000000000004
31116,2018/19,Fraser,All Facilities,Wound/Laceration Care,125,391,5.3,24.6,37.1,172.20000000000002
31721,2018/19,Interior,All Facilities,Abdominoplasty,23,28,19.9,42.3,139.29999999999998,296.09999999999997
31722,2018/19,Interior,All Facilities,All Other Procedures,194,855,4.1,19.1,28.699999999999996,133.70000000000002
31724,2018/19,Interior,All Facilities,Aortic Aneurysm Repair,14,103,3.0,6.9,21.0,48.300000000000004
31725,2018/19,Interior,All Facilities,Appendectomy,9,45,4.9,17.1,34.300000000000004,119.70000000000002
31727,2018/19,Interior,All Facilities,Biopsy in OR,67,623,2.6,8.7,18.2,60.89999999999999
31728,2018/19,Interior,All Facilities,Bladder Surgery,189,890,3.9,13.7,27.3,95.89999999999999
31729,2018/19,Interior,All Facilities,Bowel Resection,85,593,3.3,9.4,23.099999999999998,65.8
31730,2018/19,Interior,All Facilities,Breast Biopsy,30,274,2.8,6.8,19.599999999999998,47.6
31731,2018/19,Interior,All Facilities,Breast Reconstruction,102,209,10.6,38.9,74.2,272.3
31732,2018/19,Interior,All Facilities,Breast Reduction,311,316,23.6,42.6,165.20000000000002,298.2
31733,2018/19,Interior,All Facilities,Cataract Surgery,2756,11129,9.3,33.4,65.10000000000001,233.79999999999998
31734,2018/19,Interior,All Facilities,Cholecystectomy,278,971,6.6,24.0,46.199999999999996,168.0
31735,2018/19,Interior,All Facilities,Colostomy/Ileostomy,45,146,10.0,25.6,70.0,179.20000000000002
31736,2018/19,Interior,All Facilities,Cone Biopsy,3,57,4.1,8.2,28.699999999999996,57.39999999999999
31737,2018/19,Interior,All Facilities,Cranial Surgery,13,122,1.7,6.8,11.9,47.6
31739,2018/19,Interior,All Facilities,Cyst/Ganglion Removal,62,179,8.6,25.8,60.199999999999996,180.6
31740,2018/19,Interior,All Facilities,D&C and Related Surgery,269,1217,4.7,16.6,32.9,116.20000000000002
31741,2018/19,Interior,All Facilities,Dental Surgery,512,1324,7.7,22.0,53.9,154.0
31742,2018/19,Interior,All Facilities,Endarterectomy,3,150,0.9,3.4,6.3,23.8
31743,2018/19,Interior,All Facilities,Esophagectomy,3,37,3.0,8.3,21.0,58.10000000000001
31744,2018/19,Interior,All Facilities,Examination Under Anaesthetic,16,73,4.0,20.3,28.0,142.1
31746,2018/19,Interior,All Facilities,Excision Lesion/Tumour,95,542,5.0,14.8,35.0,103.60000000000001
31747,2018/19,Interior,All Facilities,Facial Bone Reconstruction,28,58,8.2,15.9,57.39999999999999,111.3
31748,2018/19,Interior,All Facilities,Fallopian Tube/Ovarian Surgery,179,776,6.2,19.0,43.4,133.0
31749,2018/19,Interior,All Facilities,Fistula Repair - Non Vascular,3,7,24.4,46.4,170.79999999999998,324.8
31750,2018/19,Interior,All Facilities,Foot/Ankle Surgery,55,190,24.1,35.9,168.70000000000002,251.29999999999998
31751,2018/19,Interior,All Facilities,Foreign Body Removal Surgery,3,47,2.9,13.9,20.3,97.3
31752,2018/19,Interior,All Facilities,Fracture Repair,28,169,1.6,14.4,11.200000000000001,100.8
31753,2018/19,Interior,All Facilities,Free Flap Graft,3,30,3.9,10.6,27.3,74.2
31754,2018/19,Interior,All Facilities,Gastrostomy/Jejunostomy,0,9,0.7,5.1,4.8999999999999995,35.699999999999996
31755,2018/19,Interior,All Facilities,Hand/Wrist Surgery,223,446,9.4,30.4,65.8,212.79999999999998
31756,2018/19,Interior,All Facilities,Hernia Repair - Abdominal,852,2114,11.0,33.9,77.0,237.29999999999998
31757,2018/19,Interior,All Facilities,Hernia Repair - Hiatal,56,86,13.1,33.3,91.7,233.09999999999997
31758,2018/19,Interior,All Facilities,Hip Replacement,962,1652,20.7,51.0,144.9,357.0
31759,2018/19,Interior,All Facilities,Kidney/Bladder Stone Removal,106,530,4.9,16.1,34.300000000000004,112.70000000000002
31760,2018/19,Interior,All Facilities,Knee - ACL Repair,120,337,12.1,35.9,84.7,251.29999999999998
31761,2018/19,Interior,All Facilities,Knee - Meniscectomy,158,854,7.9,27.1,55.300000000000004,189.70000000000002
31762,2018/19,Interior,All Facilities,Knee Arthroscopy,257,489,4.9,21.6,34.300000000000004,151.20000000000002
31763,2018/19,Interior,All Facilities,Knee Replacement,1533,2421,25.1,51.4,175.70000000000002,359.8
31764,2018/19,Interior,All Facilities,Laparoscopy,49,192,5.0,17.9,35.0,125.29999999999998
31765,2018/19,Interior,All Facilities,Laparotomy,5,43,4.7,18.4,32.9,128.79999999999998
31766,2018/19,Interior,All Facilities,Lens & Vitreous (non-cataract) Surgery,47,222,2.7,17.3,18.900000000000002,121.10000000000001
31767,2018/19,Interior,All Facilities,Ligament Surgery,24,77,2.7,25.9,18.900000000000002,181.29999999999998
31768,2018/19,Interior,All Facilities,Lipectomy,8,9,15.1,33.9,105.7,237.29999999999998
31769,2018/19,Interior,All Facilities,Lung Surgery,28,138,3.7,6.6,25.900000000000002,46.199999999999996
31770,2018/19,Interior,All Facilities,Male Reproductive Surgery,146,346,7.6,26.4,53.199999999999996,184.79999999999998
31771,2018/19,Interior,All Facilities,Mastectomy,65,765,2.7,6.1,18.900000000000002,42.699999999999996
31772,2018/19,Interior,All Facilities,Mastoidectomy,28,82,12.6,54.7,88.2,382.90000000000003
31773,2018/19,Interior,All Facilities,Myringotomy,86,206,5.6,17.1,39.199999999999996,119.70000000000002
31774,2018/19,Interior,All Facilities,Nasal Surgery,279,528,12.9,35.7,90.3,249.90000000000003
31775,2018/19,Interior,All Facilities,Nerve Surgery,345,556,6.7,44.7,46.9,312.90000000000003
31776,2018/19,Interior,All Facilities,Oral Cavity & Pharynx Surgery,11,19,5.9,17.0,41.300000000000004,119.0
31777,2018/19,Interior,All Facilities,Other Ear Surgery,8,26,13.7,33.5,95.89999999999999,234.5
31778,2018/19,Interior,All Facilities,Other Eye Surgery,93,246,7.8,38.1,54.6,266.7
31779,2018/19,Interior,All Facilities,Other Joint Reconstruction,235,443,13.9,35.3,97.3,247.09999999999997
31780,2018/19,Interior,All Facilities,Other Orthopaedic Surgery,508,1283,7.1,31.5,49.699999999999996,220.5
31781,2018/19,Interior,All Facilities,Other Urology Surgery,121,602,4.9,15.0,34.300000000000004,105.0
31782,2018/19,Interior,All Facilities,Parotidectomy,31,61,8.9,36.0,62.300000000000004,252.0
31783,2018/19,Interior,All Facilities,Prostate Surgery,250,890,5.4,21.0,37.800000000000004,147.0
31784,2018/19,Interior,All Facilities,Rectal Surgery,127,261,10.0,39.4,70.0,275.8
31786,2018/19,Interior,All Facilities,Scope of Chest,21,154,3.0,6.1,21.0,42.699999999999996
31787,2018/19,Interior,All Facilities,Shoulder Surgery,378,770,12.4,34.3,86.8,240.09999999999997
31788,2018/19,Interior,All Facilities,Shunt Insertion/Removal,3,31,3.4,10.7,23.8,74.89999999999999
31789,2018/19,Interior,All Facilities,Sinus Surgery,214,392,11.8,36.0,82.60000000000001,252.0
31790,2018/19,Interior,All Facilities,Skin Surgery,40,146,3.3,28.1,23.099999999999998,196.70000000000002
31791,2018/19,Interior,All Facilities,Skin Tumour Removal,91,562,4.1,16.6,28.699999999999996,116.20000000000002
31792,2018/19,Interior,All Facilities,Sphincterotomy,12,21,6.3,37.9,44.1,265.3
31793,2018/19,Interior,All Facilities,Spinal/Back Surgery,581,1043,9.0,35.1,63.0,245.70000000000002
31794,2018/19,Interior,All Facilities,Tendon Surgery,68,122,7.0,30.8,49.0,215.6
31795,2018/19,Interior,All Facilities,Thoracotomy,3,41,2.3,5.6,16.099999999999998,39.199999999999996
31796,2018/19,Interior,All Facilities,Thyroidectomy,69,182,8.3,28.7,58.10000000000001,200.9
31797,2018/19,Interior,All Facilities,Tonsillectomy/Adenoidectomy,375,782,9.7,28.3,67.89999999999999,198.1
31798,2018/19,Interior,All Facilities,Tympanoplasty,55,123,11.3,35.5,79.10000000000001,248.5
31799,2018/19,Interior,All Facilities,Uterine Surgery,406,1730,5.9,16.2,41.300000000000004,113.39999999999999
31800,2018/19,Interior,All Facilities,Vaginal Repair,90,267,7.0,19.5,49.0,136.5
31801,2018/19,Interior,All Facilities,Varicose Veins Ligation/Stripping,73,118,10.1,40.3,70.7,282.09999999999997
31802,2018/19,Interior,All Facilities,Vascular Bypass Graft - Non Cardiac,6,177,0.9,4.7,6.3,32.9
31803,2018/19,Interior,All Facilities,Vascular Surgery - Other,42,384,1.9,7.1,13.299999999999999,49.699999999999996
31804,2018/19,Interior,All Facilities,Wound/Laceration Care,15,137,0.6,13.9,4.2,97.3
32421,2018/19,Northern,All Facilities,Abdominoplasty,3,21,3.0,9.0,21.0,63.0
32422,2018/19,Northern,All Facilities,All Other Procedures,49,283,3.6,12.3,25.2,86.10000000000001
32424,2018/19,Northern,All Facilities,Aortic Aneurysm Repair,5,10,7.6,12.6,53.199999999999996,88.2
32425,2018/19,Northern,All Facilities,Appendectomy,3,17,5.1,11.3,35.699999999999996,79.10000000000001
32426,2018/19,Northern,All Facilities,Biopsy in OR,11,139,3.4,9.0,23.8,63.0
32427,2018/19,Northern,All Facilities,Bladder Surgery,27,230,4.5,10.1,31.5,70.7
32428,2018/19,Northern,All Facilities,Bowel Resection,15,146,3.9,8.3,27.3,58.10000000000001
32429,2018/19,Northern,All Facilities,Breast Biopsy,12,53,3.6,6.1,25.2,42.699999999999996
32430,2018/19,Northern,All Facilities,Breast Reconstruction,10,72,5.0,13.9,35.0,97.3
32431,2018/19,Northern,All Facilities,Breast Reduction,36,80,5.1,16.8,35.699999999999996,117.60000000000001
32432,2018/19,Northern,All Facilities,Cataract Surgery,1466,3173,14.9,36.3,104.3,254.09999999999997
32433,2018/19,Northern,All Facilities,Cholecystectomy,97,497,4.7,14.9,32.9,104.3
32434,2018/19,Northern,All Facilities,Colostomy/Ileostomy,5,50,4.7,12.1,32.9,84.7
32436,2018/19,Northern,All Facilities,CSF Drainage,3,10,7.0,12.3,49.0,86.10000000000001
32437,2018/19,Northern,All Facilities,Cyst/Ganglion Removal,23,193,4.6,14.1,32.199999999999996,98.7
32438,2018/19,Northern,All Facilities,D&C and Related Surgery,65,574,4.1,12.6,28.699999999999996,88.2
32439,2018/19,Northern,All Facilities,Dental Surgery,153,985,4.1,12.7,28.699999999999996,88.89999999999999
32440,2018/19,Northern,All Facilities,Endarterectomy,9,51,4.6,8.6,32.199999999999996,60.199999999999996
32441,2018/19,Northern,All Facilities,Esophagectomy,0,5,5.7,8.5,39.9,59.5
32442,2018/19,Northern,All Facilities,Examination Under Anaesthetic,13,85,3.4,13.6,23.8,95.2
32444,2018/19,Northern,All Facilities,Excision Lesion/Tumour,15,129,4.1,15.1,28.699999999999996,105.7
32445,2018/19,Northern,All Facilities,Facial Bone Reconstruction,17,39,8.0,23.7,56.0,165.9
32446,2018/19,Northern,All Facilities,Fallopian Tube/Ovarian Surgery,59,317,6.7,16.7,46.9,116.89999999999999
32447,2018/19,Northern,All Facilities,Fistula Repair - Non Vascular,6,25,5.1,13.5,35.699999999999996,94.5
32448,2018/19,Northern,All Facilities,Foot/Ankle Surgery,19,40,9.4,25.6,65.8,179.20000000000002
32449,2018/19,Northern,All Facilities,Foreign Body Removal Surgery,10,40,2.3,13.1,16.099999999999998,91.7
32450,2018/19,Northern,All Facilities,Fracture Repair,6,47,2.3,10.5,16.099999999999998,73.5
32451,2018/19,Northern,All Facilities,Free Flap Graft,3,6,3.6,8.9,25.2,62.300000000000004
32453,2018/19,Northern,All Facilities,Hand/Wrist Surgery,36,209,5.0,13.7,35.0,95.89999999999999
32454,2018/19,Northern,All Facilities,Hernia Repair - Abdominal,200,808,5.3,17.4,37.1,121.79999999999998
32455,2018/19,Northern,All Facilities,Hernia Repair - Hiatal,3,13,4.4,10.0,30.800000000000004,70.0
32456,2018/19,Northern,All Facilities,Hip Replacement,172,451,15.4,35.9,107.8,251.29999999999998
32457,2018/19,Northern,All Facilities,Kidney/Bladder Stone Removal,16,135,4.7,10.2,32.9,71.39999999999999
32458,2018/19,Northern,All Facilities,Knee - ACL Repair,41,126,9.6,22.0,67.2,154.0
32459,2018/19,Northern,All Facilities,Knee - Meniscectomy,57,149,6.1,21.7,42.699999999999996,151.9
32460,2018/19,Northern,All Facilities,Knee Arthroscopy,62,258,4.6,17.1,32.199999999999996,119.70000000000002
32461,2018/19,Northern,All Facilities,Knee Replacement,361,900,17.4,39.9,121.79999999999998,279.3
32462,2018/19,Northern,All Facilities,Laparoscopy,3,31,4.9,12.3,34.300000000000004,86.10000000000001
32463,2018/19,Northern,All Facilities,Laparotomy,3,5,3.6,7.1,25.2,49.699999999999996
32464,2018/19,Northern,All Facilities,Lens & Vitreous (non-cataract) Surgery,21,33,12.3,24.3,86.10000000000001,170.1
32465,2018/19,Northern,All Facilities,Ligament Surgery,3,15,7.1,38.5,49.699999999999996,269.5
32467,2018/19,Northern,All Facilities,Male Reproductive Surgery,81,229,7.0,27.1,49.0,189.70000000000002
32468,2018/19,Northern,All Facilities,Mastectomy,17,218,3.1,6.0,21.7,42.0
32470,2018/19,Northern,All Facilities,Myringotomy,15,126,3.9,16.6,27.3,116.20000000000002
32471,2018/19,Northern,All Facilities,Nasal Surgery,93,243,12.7,26.4,88.89999999999999,184.79999999999998
32472,2018/19,Northern,All Facilities,Nerve Surgery,17,65,5.4,11.6,37.800000000000004,81.2
32473,2018/19,Northern,All Facilities,Oral Cavity & Pharynx Surgery,3,35,4.3,11.9,30.099999999999998,83.3
32474,2018/19,Northern,All Facilities,Other Ear Surgery,3,8,9.1,20.7,63.699999999999996,144.9
32475,2018/19,Northern,All Facilities,Other Eye Surgery,19,68,7.3,26.2,51.1,183.4
32476,2018/19,Northern,All Facilities,Other Joint Reconstruction,69,212,6.9,22.7,48.300000000000004,158.9
32477,2018/19,Northern,All Facilities,Other Orthopaedic Surgery,184,787,5.0,16.1,35.0,112.70000000000002
32478,2018/19,Northern,All Facilities,Other Urology Surgery,70,493,5.0,13.4,35.0,93.8
32479,2018/19,Northern,All Facilities,Parotidectomy,9,17,8.1,29.0,56.699999999999996,203.0
32480,2018/19,Northern,All Facilities,Prostate Surgery,21,160,5.0,10.0,35.0,70.0
32481,2018/19,Northern,All Facilities,Rectal Surgery,19,90,5.0,17.9,35.0,125.29999999999998
32483,2018/19,Northern,All Facilities,Shoulder Surgery,209,359,9.7,29.9,67.89999999999999,209.29999999999998
32484,2018/19,Northern,All Facilities,Skin Surgery,12,48,4.9,10.2,34.300000000000004,71.39999999999999
32485,2018/19,Northern,All Facilities,Skin Tumour Removal,69,421,4.3,14.1,30.099999999999998,98.7
32486,2018/19,Northern,All Facilities,Sphincterotomy,3,8,4.6,8.2,32.199999999999996,57.39999999999999
32487,2018/19,Northern,All Facilities,Spinal/Back Surgery,3,16,4.9,12.1,34.300000000000004,84.7
32488,2018/19,Northern,All Facilities,Tendon Surgery,13,61,6.3,16.1,44.1,112.70000000000002
32489,2018/19,Northern,All Facilities,Thyroidectomy,5,31,5.4,18.3,37.800000000000004,128.1
32490,2018/19,Northern,All Facilities,Tonsillectomy/Adenoidectomy,123,470,9.6,22.4,67.2,156.79999999999998
32491,2018/19,Northern,All Facilities,Tympanoplasty,3,11,5.7,9.9,39.9,69.3
32492,2018/19,Northern,All Facilities,Uterine Surgery,129,752,5.3,19.0,37.1,133.0
32493,2018/19,Northern,All Facilities,Vaginal Repair,5,45,10.1,22.5,70.7,157.5
32494,2018/19,Northern,All Facilities,Varicose Veins Ligation/Stripping,21,63,5.7,39.5,39.9,276.5
32495,2018/19,Northern,All Facilities,Vascular Bypass Graft - Non Cardiac,3,26,4.5,7.8,31.5,54.6
32496,2018/19,Northern,All Facilities,Vascular Surgery - Other,11,98,2.0,10.1,14.0,70.7
32497,2018/19,Northern,All Facilities,Wound/Laceration Care,8,53,1.1,8.4,7.700000000000001,58.800000000000004
32945,2018/19,Provincial Health Services Authority,All Facilities,All Other Procedures,130,763,1.7,8.0,11.9,56.0
32947,2018/19,Provincial Health Services Authority,All Facilities,Appendectomy,0,7,3.6,18.1,25.2,126.70000000000002
32948,2018/19,Provincial Health Services Authority,All Facilities,Biopsy in OR,6,95,1.1,14.8,7.700000000000001,103.60000000000001
32951,2018/19,Provincial Health Services Authority,All Facilities,Breast Biopsy,10,158,2.6,4.9,18.2,34.300000000000004
32953,2018/19,Provincial Health Services Authority,All Facilities,Cholecystectomy,3,16,2.9,6.9,20.3,48.300000000000004
32954,2018/19,Provincial Health Services Authority,All Facilities,Colostomy/Ileostomy,3,24,1.4,6.5,9.799999999999999,45.5
32955,2018/19,Provincial Health Services Authority,All Facilities,Cone Biopsy,3,24,4.9,7.9,34.300000000000004,55.300000000000004
32956,2018/19,Provincial Health Services Authority,All Facilities,Cranial Surgery,7,84,2.1,7.3,14.700000000000001,51.1
32957,2018/19,Provincial Health Services Authority,All Facilities,CSF Drainage,3,42,0.6,2.8,4.2,19.599999999999998
32958,2018/19,Provincial Health Services Authority,All Facilities,Cyst/Ganglion Removal,17,78,4.6,16.3,32.199999999999996,114.10000000000001
32959,2018/19,Provincial Health Services Authority,All Facilities,D&C and Related Surgery,77,658,1.0,9.0,7.0,63.0
32960,2018/19,Provincial Health Services Authority,All Facilities,Dental Surgery,125,1213,4.9,14.3,34.300000000000004,100.10000000000001
32961,2018/19,Provincial Health Services Authority,All Facilities,Examination Under Anaesthetic,32,176,2.8,11.6,19.599999999999998,81.2
32962,2018/19,Provincial Health Services Authority,All Facilities,Excision Gynecomastia,10,10,26.1,44.0,182.70000000000002,308.0
32963,2018/19,Provincial Health Services Authority,All Facilities,Excision Lesion/Tumour,26,247,3.1,15.0,21.7,105.0
32965,2018/19,Provincial Health Services Authority,All Facilities,Fallopian Tube/Ovarian Surgery,75,214,8.6,20.4,60.199999999999996,142.79999999999998
32967,2018/19,Provincial Health Services Authority,All Facilities,Foot/Ankle Surgery,3,8,2.1,37.0,14.700000000000001,259.0
32968,2018/19,Provincial Health Services Authority,All Facilities,Foreign Body Removal Surgery,5,48,1.1,9.4,7.700000000000001,65.8
32969,2018/19,Provincial Health Services Authority,All Facilities,Fracture Repair,3,67,0.6,10.3,4.2,72.10000000000001
32971,2018/19,Provincial Health Services Authority,All Facilities,Gastrostomy/Jejunostomy,8,89,2.0,7.8,14.0,54.6
32973,2018/19,Provincial Health Services Authority,All Facilities,Hernia Repair - Abdominal,45,284,4.3,21.3,30.099999999999998,149.1
32974,2018/19,Provincial Health Services Authority,All Facilities,Hernia Repair - Hiatal,0,5,1.1,6.6,7.700000000000001,46.199999999999996
32975,2018/19,Provincial Health Services Authority,All Facilities,Knee - ACL Repair,16,48,2.0,23.5,14.0,164.5
32977,2018/19,Provincial Health Services Authority,All Facilities,Knee Arthroscopy,16,50,1.2,9.6,8.4,67.2
32978,2018/19,Provincial Health Services Authority,All Facilities,Laparoscopy,14,71,5.9,16.0,41.300000000000004,112.0
32979,2018/19,Provincial Health Services Authority,All Facilities,Laparotomy,3,29,1.1,5.7,7.700000000000001,39.9
32980,2018/19,Provincial Health Services Authority,All Facilities,Lens & Vitreous (non-cataract) Surgery,9,68,3.9,16.9,27.3,118.29999999999998
32983,2018/19,Provincial Health Services Authority,All Facilities,Male Reproductive Surgery,57,443,12.1,31.1,84.7,217.70000000000002
32984,2018/19,Provincial Health Services Authority,All Facilities,Mastectomy,3,12,1.9,5.6,13.299999999999999,39.199999999999996
32985,2018/19,Provincial Health Services Authority,All Facilities,Myringotomy,21,247,2.9,12.6,20.3,88.2
32986,2018/19,Provincial Health Services Authority,All Facilities,Nasal Surgery,3,17,3.9,39.3,27.3,275.09999999999997
32987,2018/19,Provincial Health Services Authority,All Facilities,Nerve Surgery,3,12,9.3,16.3,65.10000000000001,114.10000000000001
32988,2018/19,Provincial Health Services Authority,All Facilities,Oral Cavity & Pharynx Surgery,18,81,7.4,26.1,51.800000000000004,182.70000000000002
32989,2018/19,Provincial Health Services Authority,All Facilities,Other Ear Surgery,21,59,9.1,50.0,63.699999999999996,350.0
32990,2018/19,Provincial Health Services Authority,All Facilities,Other Eye Surgery,221,533,13.9,32.2,97.3,225.40000000000003
32991,2018/19,Provincial Health Services Authority,All Facilities,Other Joint Reconstruction,22,50,9.6,25.3,67.2,177.1
32992,2018/19,Provincial Health Services Authority,All Facilities,Other Orthopaedic Surgery,163,548,4.3,29.3,30.099999999999998,205.1
32993,2018/19,Provincial Health Services Authority,All Facilities,Other Urology Surgery,68,490,8.3,35.3,58.10000000000001,247.09999999999997
32994,2018/19,Provincial Health Services Authority,All Facilities,Rectal Surgery,3,15,3.6,8.5,25.2,59.5
32995,2018/19,Provincial Health Services Authority,All Facilities,Scope of Chest,0,10,1.6,14.0,11.200000000000001,98.0
32997,2018/19,Provincial Health Services Authority,All Facilities,Sinus Surgery,0,14,5.4,12.4,37.800000000000004,86.8
32998,2018/19,Provincial Health Services Authority,All Facilities,Skin Surgery,3,109,1.6,6.0,11.200000000000001,42.0
32999,2018/19,Provincial Health Services Authority,All Facilities,Skin Tumour Removal,50,258,6.2,39.8,43.4,278.59999999999997
33000,2018/19,Provincial Health Services Authority,All Facilities,Spinal/Back Surgery,129,172,4.1,34.0,28.699999999999996,238.0
33001,2018/19,Provincial Health Services Authority,All Facilities,Tendon Surgery,23,37,6.3,40.3,44.1,282.09999999999997
33002,2018/19,Provincial Health Services Authority,All Facilities,Thoracotomy,3,8,1.6,7.9,11.200000000000001,55.300000000000004
33003,2018/19,Provincial Health Services Authority,All Facilities,Thyroidectomy,0,6,2.9,5.8,20.3,40.6
33004,2018/19,Provincial Health Services Authority,All Facilities,Tonsillectomy/Adenoidectomy,32,230,7.8,21.9,54.6,153.29999999999998
33005,2018/19,Provincial Health Services Authority,All Facilities,Tympanoplasty,15,69,7.9,31.8,55.300000000000004,222.6
33006,2018/19,Provincial Health Services Authority,All Facilities,Uterine Surgery,363,1794,4.6,13.4,32.199999999999996,93.8
33007,2018/19,Provincial Health Services Authority,All Facilities,Vaginal Repair,18,80,5.0,16.7,35.0,116.89999999999999
33008,2018/19,Provincial Health Services Authority,All Facilities,Vascular Surgery - Other,10,139,0.9,8.0,6.3,56.0
33009,2018/19,Provincial Health Services Authority,All Facilities,Wound/Laceration Care,3,54,0.4,7.0,2.8000000000000003,49.0
33100,2018/19,Vancouver Coastal,All Facilities,Abdominoplasty,14,16,9.2,30.2,64.39999999999999,211.4
33101,2018/19,Vancouver Coastal,All Facilities,All Other Procedures,406,1650,4.9,19.9,34.300000000000004,139.29999999999998
33103,2018/19,Vancouver Coastal,All Facilities,Aortic Aneurysm Repair,26,155,4.0,11.5,28.0,80.5
33104,2018/19,Vancouver Coastal,All Facilities,Appendectomy,16,51,4.9,18.6,34.300000000000004,130.20000000000002
33105,2018/19,Vancouver Coastal,All Facilities,Bariatric Surgery,13,211,3.3,7.4,23.099999999999998,51.800000000000004
33106,2018/19,Vancouver Coastal,All Facilities,Biopsy in OR,109,406,3.0,10.9,21.0,76.3
33107,2018/19,Vancouver Coastal,All Facilities,Bladder Surgery,262,1240,5.0,18.0,35.0,126.0
33108,2018/19,Vancouver Coastal,All Facilities,Bowel Resection,112,583,3.4,15.5,23.8,108.5
33109,2018/19,Vancouver Coastal,All Facilities,Breast Biopsy,62,293,4.1,10.4,28.699999999999996,72.8
33110,2018/19,Vancouver Coastal,All Facilities,Breast Reconstruction,307,439,9.1,55.0,63.699999999999996,385.0
33111,2018/19,Vancouver Coastal,All Facilities,Breast Reduction,369,383,17.3,59.3,121.10000000000001,415.09999999999997
33112,2018/19,Vancouver Coastal,All Facilities,Cataract Surgery,5723,18619,7.6,33.1,53.199999999999996,231.70000000000002
33113,2018/19,Vancouver Coastal,All Facilities,Cholecystectomy,444,1013,8.1,29.9,56.699999999999996,209.29999999999998
33114,2018/19,Vancouver Coastal,All Facilities,Colostomy/Ileostomy,79,197,8.9,33.5,62.300000000000004,234.5
33115,2018/19,Vancouver Coastal,All Facilities,Cone Biopsy,3,33,3.3,9.8,23.099999999999998,68.60000000000001
33116,2018/19,Vancouver Coastal,All Facilities,Cranial Surgery,141,449,2.4,17.9,16.8,125.29999999999998
33117,2018/19,Vancouver Coastal,All Facilities,CSF Drainage,5,34,0.9,4.9,6.3,34.300000000000004
33118,2018/19,Vancouver Coastal,All Facilities,Cyst/Ganglion Removal,184,379,5.7,26.7,39.9,186.9
33119,2018/19,Vancouver Coastal,All Facilities,D&C and Related Surgery,157,704,3.9,14.0,27.3,98.0
33120,2018/19,Vancouver Coastal,All Facilities,Dental Surgery,115,506,9.6,30.7,67.2,214.9
33121,2018/19,Vancouver Coastal,All Facilities,Endarterectomy,20,146,2.6,12.9,18.2,90.3
33122,2018/19,Vancouver Coastal,All Facilities,Esophagectomy,7,31,3.1,12.7,21.7,88.89999999999999
33123,2018/19,Vancouver Coastal,All Facilities,Examination Under Anaesthetic,63,164,4.7,26.5,32.9,185.5
33124,2018/19,Vancouver Coastal,All Facilities,Excision Gynecomastia,29,50,5.9,29.9,41.300000000000004,209.29999999999998
33125,2018/19,Vancouver Coastal,All Facilities,Excision Lesion/Tumour,195,878,3.7,14.4,25.900000000000002,100.8
33126,2018/19,Vancouver Coastal,All Facilities,Facial Bone Reconstruction,121,203,17.0,40.5,119.0,283.5
33127,2018/19,Vancouver Coastal,All Facilities,Fallopian Tube/Ovarian Surgery,205,710,6.9,22.9,48.300000000000004,160.29999999999998
33128,2018/19,Vancouver Coastal,All Facilities,Fistula Repair - Non Vascular,0,13,4.6,47.6,32.199999999999996,333.2
33129,2018/19,Vancouver Coastal,All Facilities,Foot/Ankle Surgery,232,311,10.6,37.7,74.2,263.90000000000003
33130,2018/19,Vancouver Coastal,All Facilities,Foreign Body Removal Surgery,5,51,3.9,8.3,27.3,58.10000000000001
33131,2018/19,Vancouver Coastal,All Facilities,Fracture Repair,77,285,0.6,8.1,4.2,56.699999999999996
33132,2018/19,Vancouver Coastal,All Facilities,Free Flap Graft,3,18,3.5,14.5,24.5,101.5
33134,2018/19,Vancouver Coastal,All Facilities,Hand/Wrist Surgery,121,314,7.4,36.5,51.800000000000004,255.5
33135,2018/19,Vancouver Coastal,All Facilities,Hernia Repair - Abdominal,1199,2433,10.0,32.9,70.0,230.29999999999998
33136,2018/19,Vancouver Coastal,All Facilities,Hernia Repair - Hiatal,47,72,6.2,47.0,43.4,329.0
33137,2018/19,Vancouver Coastal,All Facilities,Hip Replacement,896,2186,16.7,37.6,116.89999999999999,263.2
33138,2018/19,Vancouver Coastal,All Facilities,Kidney/Bladder Stone Removal,93,643,4.0,13.9,28.0,97.3
33139,2018/19,Vancouver Coastal,All Facilities,Knee - ACL Repair,241,638,5.0,26.0,35.0,182.0
33140,2018/19,Vancouver Coastal,All Facilities,Knee - Meniscectomy,56,198,6.1,22.6,42.699999999999996,158.20000000000002
33141,2018/19,Vancouver Coastal,All Facilities,Knee Arthroscopy,202,504,4.4,20.1,30.800000000000004,140.70000000000002
33142,2018/19,Vancouver Coastal,All Facilities,Knee Replacement,1575,2502,19.0,42.4,133.0,296.8
33143,2018/19,Vancouver Coastal,All Facilities,Laparoscopy,51,274,3.4,15.5,23.8,108.5
