,year,h_a,hosp,prcd,waiting,comp,wait_med,wait_90,wait_median_d,wait_90_d
35912,2019/20,Northern,Bulkley Valley District Hospital,D&C and Related Surgery,11,28,0.6,10.2,4.2,71.39999999999999
35913,2019/20,Northern,Bulkley Valley District Hospital,Dental Surgery,3,9,3.4,10.2,23.8,71.39999999999999
35914,2019/20,Northern,Bulkley Valley District Hospital,Examination Under Anaesthetic,3,11,0.1,2.4,0.7000000000000001,16.8
35916,2019/20,Northern,Bulkley Valley District Hospital,Fallopian Tube/Ovarian Surgery,5,12,0.9,6.3,6.3,44.1
35920,2019/20,Northern,Bulkley Valley District Hospital,Hand/Wrist Surgery,7,27,4.1,11.1,28.699999999999996,77.7
35921,2019/20,Northern,Bulkley Valley District Hospital,Hernia Repair - Abdominal,7,52,7.2,17.8,50.4,124.60000000000001
35922,2019/20,Northern,Bulkley Valley District Hospital,Knee - ACL Repair,3,8,4.1,5.9,28.699999999999996,41.300000000000004
35923,2019/20,Northern,Bulkley Valley District Hospital,Knee - Meniscectomy,3,5,3.0,9.3,21.0,65.10000000000001
35924,2019/20,Northern,Bulkley Valley District Hospital,Knee Arthroscopy,3,17,1.3,15.9,9.1,111.3
35926,2019/20,Northern,Bulkley Valley District Hospital,Male Reproductive Surgery,3,16,5.9,16.2,41.300000000000004,113.39999999999999
35927,2019/20,Northern,Bulkley Valley District Hospital,Mastectomy,0,6,2.9,3.9,20.3,27.3
35928,2019/20,Northern,Bulkley Valley District Hospital,Myringotomy,3,20,6.7,14.1,46.9,98.7
35929,2019/20,Northern,Bulkley Valley District Hospital,Nasal Surgery,22,24,11.1,15.4,77.7,107.8
35930,2019/20,Northern,Bulkley Valley District Hospital,Other Joint Reconstruction,3,12,1.7,5.8,11.9,40.6
35931,2019/20,Northern,Bulkley Valley District Hospital,Other Orthopaedic Surgery,3,20,1.7,18.1,11.9,126.70000000000002
35932,2019/20,Northern,Bulkley Valley District Hospital,Other Urology Surgery,21,53,5.9,20.4,41.300000000000004,142.79999999999998
35935,2019/20,Northern,Bulkley Valley District Hospital,Skin Tumour Removal,6,17,5.7,8.9,39.9,62.300000000000004
35938,2019/20,Northern,Bulkley Valley District Hospital,Tonsillectomy/Adenoidectomy,9,22,8.8,13.1,61.60000000000001,91.7
35940,2019/20,Northern,Bulkley Valley District Hospital,Uterine Surgery,3,34,3.7,11.0,25.900000000000002,77.0
35941,2019/20,Northern,Bulkley Valley District Hospital,Varicose Veins Ligation/Stripping,0,7,10.7,25.7,74.89999999999999,179.9
35942,2019/20,Northern,Bulkley Valley District Hospital,Vascular Surgery - Other,3,14,0.9,3.0,6.3,21.0
35943,2019/20,Northern,Bulkley Valley District Hospital,Wound/Laceration Care,0,8,0.0,4.4,0.0,30.800000000000004
35946,2019/20,Northern,Dawson Creek And District Hospital,Biopsy in OR,0,9,3.9,4.8,27.3,33.6
35948,2019/20,Northern,Dawson Creek And District Hospital,Bowel Resection,3,11,3.0,4.1,21.0,28.699999999999996
35949,2019/20,Northern,Dawson Creek And District Hospital,Breast Biopsy,0,5,3.0,4.2,21.0,29.400000000000002
35951,2019/20,Northern,Dawson Creek And District Hospital,Cholecystectomy,29,52,25.4,38.5,177.79999999999998,269.5
35954,2019/20,Northern,Dawson Creek And District Hospital,Cyst/Ganglion Removal,3,10,29.4,36.4,205.79999999999998,254.79999999999998
35955,2019/20,Northern,Dawson Creek And District Hospital,D&C and Related Surgery,5,66,6.6,14.3,46.199999999999996,100.10000000000001
35956,2019/20,Northern,Dawson Creek And District Hospital,Dental Surgery,11,44,18.7,31.9,130.9,223.29999999999998
35958,2019/20,Northern,Dawson Creek And District Hospital,Excision Lesion/Tumour,3,10,6.4,15.8,44.800000000000004,110.60000000000001
35959,2019/20,Northern,Dawson Creek And District Hospital,Fallopian Tube/Ovarian Surgery,3,32,7.2,12.0,50.4,84.0
35962,2019/20,Northern,Dawson Creek And District Hospital,Fracture Repair,3,14,3.7,14.1,25.900000000000002,98.7
35964,2019/20,Northern,Dawson Creek And District Hospital,Hernia Repair - Abdominal,59,86,24.0,41.2,168.0,288.40000000000003
35965,2019/20,Northern,Dawson Creek And District Hospital,Hip Replacement,13,71,9.0,30.1,63.0,210.70000000000002
35966,2019/20,Northern,Dawson Creek And District Hospital,Knee - ACL Repair,0,9,25.9,32.2,181.29999999999998,225.40000000000003
35968,2019/20,Northern,Dawson Creek And District Hospital,Knee Arthroscopy,3,34,18.7,30.4,130.9,212.79999999999998
35969,2019/20,Northern,Dawson Creek And District Hospital,Knee Replacement,31,113,12.0,27.5,84.0,192.5
35971,2019/20,Northern,Dawson Creek And District Hospital,Male Reproductive Surgery,22,37,25.7,36.2,179.9,253.40000000000003
35972,2019/20,Northern,Dawson Creek And District Hospital,Mastectomy,3,18,2.4,10.2,16.8,71.39999999999999
35974,2019/20,Northern,Dawson Creek And District Hospital,Other Joint Reconstruction,0,7,25.9,32.3,181.29999999999998,226.09999999999997
35975,2019/20,Northern,Dawson Creek And District Hospital,Other Orthopaedic Surgery,3,46,15.5,29.8,108.5,208.6
35977,2019/20,Northern,Dawson Creek And District Hospital,Prostate Surgery,0,5,7.7,14.3,53.9,100.10000000000001
35979,2019/20,Northern,Dawson Creek And District Hospital,Shoulder Surgery,20,138,10.4,32.8,72.8,229.59999999999997
35980,2019/20,Northern,Dawson Creek And District Hospital,Skin Tumour Removal,3,9,29.3,46.2,205.1,323.40000000000003
35983,2019/20,Northern,Dawson Creek And District Hospital,Tonsillectomy/Adenoidectomy,7,53,10.3,26.6,72.10000000000001,186.20000000000002
35984,2019/20,Northern,Dawson Creek And District Hospital,Uterine Surgery,15,81,5.4,18.0,37.800000000000004,126.0
35986,2019/20,Northern,Dawson Creek And District Hospital,Varicose Veins Ligation/Stripping,10,9,22.9,31.7,160.29999999999998,221.9
35987,2019/20,Northern,Dawson Creek And District Hospital,Vascular Surgery - Other,0,5,1.7,4.5,11.9,31.5
35994,2019/20,Northern,Fort St John General Hospital,Biopsy in OR,3,12,2.1,4.0,14.700000000000001,28.0
35997,2019/20,Northern,Fort St John General Hospital,Breast Biopsy,3,6,4.1,9.9,28.699999999999996,69.3
35998,2019/20,Northern,Fort St John General Hospital,Cataract Surgery,237,245,13.6,32.3,95.2,226.09999999999997
35999,2019/20,Northern,Fort St John General Hospital,Cholecystectomy,7,59,3.6,6.2,25.2,43.4
36002,2019/20,Northern,Fort St John General Hospital,Cyst/Ganglion Removal,3,29,3.3,6.7,23.099999999999998,46.9
36003,2019/20,Northern,Fort St John General Hospital,D&C and Related Surgery,14,87,3.6,7.3,25.2,51.1
36004,2019/20,Northern,Fort St John General Hospital,Dental Surgery,18,55,6.0,15.1,42.0,105.7
36005,2019/20,Northern,Fort St John General Hospital,Examination Under Anaesthetic,5,17,7.0,32.9,49.0,230.29999999999998
36007,2019/20,Northern,Fort St John General Hospital,Fallopian Tube/Ovarian Surgery,9,33,5.0,9.6,35.0,67.2
36009,2019/20,Northern,Fort St John General Hospital,Foot/Ankle Surgery,3,5,19.0,33.3,133.0,233.09999999999997
36010,2019/20,Northern,Fort St John General Hospital,Foreign Body Removal Surgery,0,7,3.3,9.3,23.099999999999998,65.10000000000001
36013,2019/20,Northern,Fort St John General Hospital,Hernia Repair - Abdominal,12,90,4.4,10.7,30.800000000000004,74.89999999999999
36014,2019/20,Northern,Fort St John General Hospital,Knee - Meniscectomy,0,29,16.3,30.2,114.10000000000001,211.4
36015,2019/20,Northern,Fort St John General Hospital,Knee Arthroscopy,3,17,13.3,31.7,93.10000000000001,221.9
36018,2019/20,Northern,Fort St John General Hospital,Male Reproductive Surgery,10,22,6.1,20.3,42.699999999999996,142.1
36019,2019/20,Northern,Fort St John General Hospital,Mastectomy,0,15,1.7,7.5,11.9,52.5
36020,2019/20,Northern,Fort St John General Hospital,Myringotomy,3,10,6.0,8.9,42.0,62.300000000000004
36021,2019/20,Northern,Fort St John General Hospital,Nasal Surgery,6,15,10.0,20.5,70.0,143.5
36022,2019/20,Northern,Fort St John General Hospital,Nerve Surgery,3,21,3.3,8.9,23.099999999999998,62.300000000000004
36025,2019/20,Northern,Fort St John General Hospital,Other Eye Surgery,3,8,33.1,79.4,231.70000000000002,555.8000000000001
36027,2019/20,Northern,Fort St John General Hospital,Other Orthopaedic Surgery,5,40,9.3,21.8,65.10000000000001,152.6
36028,2019/20,Northern,Fort St John General Hospital,Rectal Surgery,0,17,4.3,10.1,30.099999999999998,70.7
36029,2019/20,Northern,Fort St John General Hospital,Skin Tumour Removal,11,50,3.4,11.3,23.8,79.10000000000001
36030,2019/20,Northern,Fort St John General Hospital,Tonsillectomy/Adenoidectomy,15,68,7.7,19.2,53.9,134.4
36031,2019/20,Northern,Fort St John General Hospital,Uterine Surgery,15,166,3.9,7.7,27.3,53.9
36034,2019/20,Northern,Fort St John General Hospital,Wound/Laceration Care,3,10,3.8,15.7,26.599999999999998,109.89999999999999
36035,2019/20,Northern,G.R. Baker Memorial Hospital,Abdominoplasty,0,6,1.9,3.0,13.299999999999999,21.0
36036,2019/20,Northern,G.R. Baker Memorial Hospital,All Other Procedures,3,23,3.4,5.7,23.8,39.9
36039,2019/20,Northern,G.R. Baker Memorial Hospital,Biopsy in OR,3,17,2.0,5.5,14.0,38.5
36040,2019/20,Northern,G.R. Baker Memorial Hospital,Bowel Resection,3,9,2.4,4.3,16.8,30.099999999999998
36041,2019/20,Northern,G.R. Baker Memorial Hospital,Breast Biopsy,0,6,5.1,17.3,35.699999999999996,121.10000000000001
36042,2019/20,Northern,G.R. Baker Memorial Hospital,Breast Reconstruction,3,42,2.6,8.0,18.2,56.0
36043,2019/20,Northern,G.R. Baker Memorial Hospital,Breast Reduction,3,22,2.1,3.9,14.700000000000001,27.3
36044,2019/20,Northern,G.R. Baker Memorial Hospital,Cholecystectomy,3,37,3.9,7.5,27.3,52.5
36046,2019/20,Northern,G.R. Baker Memorial Hospital,Cyst/Ganglion Removal,3,16,5.6,7.4,39.199999999999996,51.800000000000004
36048,2019/20,Northern,G.R. Baker Memorial Hospital,Dental Surgery,51,106,3.9,20.0,27.3,140.0
36049,2019/20,Northern,G.R. Baker Memorial Hospital,Examination Under Anaesthetic,3,17,3.6,10.8,25.2,75.60000000000001
36050,2019/20,Northern,G.R. Baker Memorial Hospital,Excision Lesion/Tumour,0,24,2.8,5.8,19.599999999999998,40.6
36051,2019/20,Northern,G.R. Baker Memorial Hospital,Fallopian Tube/Ovarian Surgery,9,28,6.1,11.3,42.699999999999996,79.10000000000001
36054,2019/20,Northern,G.R. Baker Memorial Hospital,Foreign Body Removal Surgery,0,7,2.1,3.3,14.700000000000001,23.099999999999998
36056,2019/20,Northern,G.R. Baker Memorial Hospital,Hand/Wrist Surgery,7,40,3.9,11.8,27.3,82.60000000000001
36057,2019/20,Northern,G.R. Baker Memorial Hospital,Hernia Repair - Abdominal,15,103,3.3,9.6,23.099999999999998,67.2
36059,2019/20,Northern,G.R. Baker Memorial Hospital,Knee - ACL Repair,3,11,5.6,27.7,39.199999999999996,193.9
36060,2019/20,Northern,G.R. Baker Memorial Hospital,Knee - Meniscectomy,7,38,5.9,14.4,41.300000000000004,100.8
36061,2019/20,Northern,G.R. Baker Memorial Hospital,Knee Arthroscopy,3,9,4.4,16.8,30.800000000000004,117.60000000000001
36062,2019/20,Northern,G.R. Baker Memorial Hospital,Laparoscopy,3,15,6.0,9.9,42.0,69.3
36064,2019/20,Northern,G.R. Baker Memorial Hospital,Mastectomy,5,26,3.9,5.2,27.3,36.4
36065,2019/20,Northern,G.R. Baker Memorial Hospital,Myringotomy,11,69,4.7,16.0,32.9,112.0
36066,2019/20,Northern,G.R. Baker Memorial Hospital,Nasal Surgery,10,35,14.0,32.5,98.0,227.5
36067,2019/20,Northern,G.R. Baker Memorial Hospital,Nerve Surgery,3,7,6.4,11.5,44.800000000000004,80.5
36072,2019/20,Northern,G.R. Baker Memorial Hospital,Other Orthopaedic Surgery,5,51,4.7,11.3,32.9,79.10000000000001
36074,2019/20,Northern,G.R. Baker Memorial Hospital,Rectal Surgery,3,11,2.9,6.3,20.3,44.1
36076,2019/20,Northern,G.R. Baker Memorial Hospital,Skin Surgery,0,8,2.8,4.3,19.599999999999998,30.099999999999998
36077,2019/20,Northern,G.R. Baker Memorial Hospital,Skin Tumour Removal,18,190,2.8,6.3,19.599999999999998,44.1
36080,2019/20,Northern,G.R. Baker Memorial Hospital,Tonsillectomy/Adenoidectomy,25,155,9.7,29.5,67.89999999999999,206.5
36082,2019/20,Northern,G.R. Baker Memorial Hospital,Uterine Surgery,30,75,4.1,9.6,28.699999999999996,67.2
36083,2019/20,Northern,G.R. Baker Memorial Hospital,Vaginal Repair,3,9,8.0,23.9,56.0,167.29999999999998
36084,2019/20,Northern,G.R. Baker Memorial Hospital,Varicose Veins Ligation/Stripping,0,18,4.0,13.9,28.0,97.3
36085,2019/20,Northern,G.R. Baker Memorial Hospital,Vascular Surgery - Other,3,13,1.7,5.9,11.9,41.300000000000004
36086,2019/20,Northern,G.R. Baker Memorial Hospital,Wound/Laceration Care,3,6,3.1,12.2,21.7,85.39999999999999
36087,2019/20,Northern,Kitimat General Hospital,All Other Procedures,3,18,1.8,4.4,12.6,30.800000000000004
36091,2019/20,Northern,Kitimat General Hospital,Cholecystectomy,0,12,1.8,3.5,12.6,24.5
36092,2019/20,Northern,Kitimat General Hospital,Cyst/Ganglion Removal,3,47,1.6,3.5,11.200000000000001,24.5
36093,2019/20,Northern,Kitimat General Hospital,Dental Surgery,3,52,2.0,3.8,14.0,26.599999999999998
36094,2019/20,Northern,Kitimat General Hospital,Examination Under Anaesthetic,3,7,1.1,4.4,7.700000000000001,30.800000000000004
36097,2019/20,Northern,Kitimat General Hospital,Foreign Body Removal Surgery,0,8,2.1,4.1,14.700000000000001,28.699999999999996
36099,2019/20,Northern,Kitimat General Hospital,Hand/Wrist Surgery,3,24,2.1,3.9,14.700000000000001,27.3
36100,2019/20,Northern,Kitimat General Hospital,Hernia Repair - Abdominal,3,39,2.7,8.2,18.900000000000002,57.39999999999999
36101,2019/20,Northern,Kitimat General Hospital,Hip Replacement,6,27,9.6,12.7,67.2,88.89999999999999
36102,2019/20,Northern,Kitimat General Hospital,Knee - ACL Repair,0,15,2.7,6.4,18.900000000000002,44.800000000000004
36103,2019/20,Northern,Kitimat General Hospital,Knee - Meniscectomy,3,48,1.9,5.1,13.299999999999999,35.699999999999996
36104,2019/20,Northern,Kitimat General Hospital,Knee Arthroscopy,3,35,1.3,6.0,9.1,42.0
36105,2019/20,Northern,Kitimat General Hospital,Knee Replacement,24,105,7.1,12.3,49.699999999999996,86.10000000000001
36108,2019/20,Northern,Kitimat General Hospital,Other Joint Reconstruction,3,29,1.9,6.1,13.299999999999999,42.699999999999996
36109,2019/20,Northern,Kitimat General Hospital,Other Orthopaedic Surgery,21,129,1.4,3.9,9.799999999999999,27.3
36110,2019/20,Northern,Kitimat General Hospital,Shoulder Surgery,3,17,2.1,5.9,14.700000000000001,41.300000000000004
36112,2019/20,Northern,Kitimat General Hospital,Skin Tumour Removal,5,43,0.9,3.2,6.3,22.400000000000002
36114,2019/20,Northern,Kitimat General Hospital,Uterine Surgery,0,10,0.6,3.2,4.2,22.400000000000002
36115,2019/20,Northern,Kitimat General Hospital,Varicose Veins Ligation/Stripping,0,6,2.2,3.2,15.400000000000002,22.400000000000002
36117,2019/20,Northern,Kitimat General Hospital,Wound/Laceration Care,3,7,0.6,1.9,4.2,13.299999999999999
36118,2019/20,Northern,Mills Memorial Hospital,All Other Procedures,8,87,2.9,9.5,20.3,66.5
36121,2019/20,Northern,Mills Memorial Hospital,Biopsy in OR,3,29,2.7,12.2,18.900000000000002,85.39999999999999
36122,2019/20,Northern,Mills Memorial Hospital,Bladder Surgery,8,60,3.6,8.0,25.2,56.0
36123,2019/20,Northern,Mills Memorial Hospital,Bowel Resection,3,33,5.6,11.3,39.199999999999996,79.10000000000001
36124,2019/20,Northern,Mills Memorial Hospital,Breast Biopsy,0,10,2.3,6.4,16.099999999999998,44.800000000000004
36125,2019/20,Northern,Mills Memorial Hospital,Cataract Surgery,176,1018,11.6,17.9,81.2,125.29999999999998
36126,2019/20,Northern,Mills Memorial Hospital,Cholecystectomy,19,65,5.7,12.5,39.9,87.5
36127,2019/20,Northern,Mills Memorial Hospital,Colostomy/Ileostomy,3,6,6.9,11.2,48.300000000000004,78.39999999999999
36129,2019/20,Northern,Mills Memorial Hospital,Cyst/Ganglion Removal,3,11,9.6,17.1,67.2,119.70000000000002
36130,2019/20,Northern,Mills Memorial Hospital,D&C and Related Surgery,10,76,4.7,11.8,32.9,82.60000000000001
36131,2019/20,Northern,Mills Memorial Hospital,Dental Surgery,40,223,5.1,12.5,35.699999999999996,87.5
36132,2019/20,Northern,Mills Memorial Hospital,Examination Under Anaesthetic,3,32,4.9,9.4,34.300000000000004,65.8
36134,2019/20,Northern,Mills Memorial Hospital,Fallopian Tube/Ovarian Surgery,15,37,6.4,13.3,44.800000000000004,93.10000000000001
36137,2019/20,Northern,Mills Memorial Hospital,Hand/Wrist Surgery,6,15,7.4,19.6,51.800000000000004,137.20000000000002
36138,2019/20,Northern,Mills Memorial Hospital,Hernia Repair - Abdominal,21,91,7.0,14.9,49.0,104.3
36139,2019/20,Northern,Mills Memorial Hospital,Kidney/Bladder Stone Removal,3,40,2.4,6.9,16.8,48.300000000000004
36140,2019/20,Northern,Mills Memorial Hospital,Laparoscopy,3,7,5.1,9.3,35.699999999999996,65.10000000000001
36141,2019/20,Northern,Mills Memorial Hospital,Male Reproductive Surgery,9,45,8.1,16.4,56.699999999999996,114.79999999999998
36142,2019/20,Northern,Mills Memorial Hospital,Mastectomy,3,46,1.6,3.7,11.200000000000001,25.900000000000002
36144,2019/20,Northern,Mills Memorial Hospital,Myringotomy,0,26,3.9,7.1,27.3,49.699999999999996
36145,2019/20,Northern,Mills Memorial Hospital,Nasal Surgery,12,41,6.6,15.9,46.199999999999996,111.3
36147,2019/20,Northern,Mills Memorial Hospital,Other Eye Surgery,8,18,2.3,11.3,16.099999999999998,79.10000000000001
36148,2019/20,Northern,Mills Memorial Hospital,Other Orthopaedic Surgery,0,5,4.3,12.4,30.099999999999998,86.8
36149,2019/20,Northern,Mills Memorial Hospital,Other Urology Surgery,57,293,6.1,17.3,42.699999999999996,121.10000000000001
36150,2019/20,Northern,Mills Memorial Hospital,Prostate Surgery,3,25,5.1,18.2,35.699999999999996,127.39999999999999
36153,2019/20,Northern,Mills Memorial Hospital,Skin Tumour Removal,7,31,6.9,12.0,48.300000000000004,84.0
36155,2019/20,Northern,Mills Memorial Hospital,Tonsillectomy/Adenoidectomy,15,59,7.0,17.1,49.0,119.70000000000002
36156,2019/20,Northern,Mills Memorial Hospital,Tympanoplasty,3,9,6.7,11.8,46.9,82.60000000000001
36157,2019/20,Northern,Mills Memorial Hospital,Uterine Surgery,12,52,6.9,14.5,48.300000000000004,101.5
36163,2019/20,Northern,Prince Rupert Regional Hospital,All Other Procedures,3,24,0.9,4.9,6.3,34.300000000000004
36167,2019/20,Northern,Prince Rupert Regional Hospital,Bladder Surgery,0,5,0.9,13.8,6.3,96.60000000000001
36168,2019/20,Northern,Prince Rupert Regional Hospital,Bowel Resection,3,7,0.9,1.3,6.3,9.1
36171,2019/20,Northern,Prince Rupert Regional Hospital,Cholecystectomy,3,35,0.9,2.6,6.3,18.2
36173,2019/20,Northern,Prince Rupert Regional Hospital,Cyst/Ganglion Removal,0,9,0.3,7.6,2.1,53.199999999999996
36174,2019/20,Northern,Prince Rupert Regional Hospital,D&C and Related Surgery,3,38,0.6,2.7,4.2,18.900000000000002
36175,2019/20,Northern,Prince Rupert Regional Hospital,Dental Surgery,11,75,1.3,7.7,9.1,53.9
36176,2019/20,Northern,Prince Rupert Regional Hospital,Examination Under Anaesthetic,0,6,2.1,5.9,14.700000000000001,41.300000000000004
36177,2019/20,Northern,Prince Rupert Regional Hospital,Excision Lesion/Tumour,0,12,1.2,4.0,8.4,28.0
36178,2019/20,Northern,Prince Rupert Regional Hospital,Fallopian Tube/Ovarian Surgery,0,18,2.0,4.9,14.0,34.300000000000004
36180,2019/20,Northern,Prince Rupert Regional Hospital,Foot/Ankle Surgery,3,13,6.1,13.8,42.699999999999996,96.60000000000001
36182,2019/20,Northern,Prince Rupert Regional Hospital,Fracture Repair,0,15,0.4,6.2,2.8000000000000003,43.4
36185,2019/20,Northern,Prince Rupert Regional Hospital,Hernia Repair - Abdominal,11,32,1.9,5.5,13.299999999999999,38.5
36186,2019/20,Northern,Prince Rupert Regional Hospital,Hernia Repair - Hiatal,3,21,3.0,7.6,21.0,53.199999999999996
36187,2019/20,Northern,Prince Rupert Regional Hospital,Hip Replacement,3,24,7.1,19.9,49.699999999999996,139.29999999999998
36188,2019/20,Northern,Prince Rupert Regional Hospital,Knee - ACL Repair,3,6,5.9,11.4,41.300000000000004,79.8
36190,2019/20,Northern,Prince Rupert Regional Hospital,Knee Arthroscopy,5,38,1.9,7.9,13.299999999999999,55.300000000000004
36191,2019/20,Northern,Prince Rupert Regional Hospital,Knee Replacement,12,44,6.9,13.2,48.300000000000004,92.39999999999999
36195,2019/20,Northern,Prince Rupert Regional Hospital,Male Reproductive Surgery,3,8,2.1,7.6,14.700000000000001,53.199999999999996
36198,2019/20,Northern,Prince Rupert Regional Hospital,Nasal Surgery,5,11,9.3,19.6,65.10000000000001,137.20000000000002
36200,2019/20,Northern,Prince Rupert Regional Hospital,Other Joint Reconstruction,5,37,4.7,11.1,32.9,77.7
36201,2019/20,Northern,Prince Rupert Regional Hospital,Other Orthopaedic Surgery,10,81,2.1,9.9,14.700000000000001,69.3
36203,2019/20,Northern,Prince Rupert Regional Hospital,Shoulder Surgery,0,9,5.4,14.8,37.800000000000004,103.60000000000001
36205,2019/20,Northern,Prince Rupert Regional Hospital,Skin Tumour Removal,0,14,0.3,2.3,2.1,16.099999999999998
36207,2019/20,Northern,Prince Rupert Regional Hospital,Tendon Surgery,6,13,7.4,11.8,51.800000000000004,82.60000000000001
36209,2019/20,Northern,Prince Rupert Regional Hospital,Tonsillectomy/Adenoidectomy,8,18,6.4,15.4,44.800000000000004,107.8
36210,2019/20,Northern,Prince Rupert Regional Hospital,Uterine Surgery,12,60,4.7,14.6,32.9,102.2
36212,2019/20,Northern,Prince Rupert Regional Hospital,Varicose Veins Ligation/Stripping,3,19,3.0,8.3,21.0,58.10000000000001
36213,2019/20,Northern,Prince Rupert Regional Hospital,Vascular Surgery - Other,0,16,0.7,1.0,4.8999999999999995,7.0
36214,2019/20,Northern,Prince Rupert Regional Hospital,Wound/Laceration Care,0,9,0.1,1.6,0.7000000000000001,11.200000000000001
36221,2019/20,Northern,St. John Hospital,Breast Reconstruction,0,12,7.5,9.6,52.5,67.2
36223,2019/20,Northern,St. John Hospital,Cyst/Ganglion Removal,3,25,5.6,11.9,39.199999999999996,83.3
36225,2019/20,Northern,St. John Hospital,Dental Surgery,25,61,3.3,8.0,23.099999999999998,56.0
36228,2019/20,Northern,St. John Hospital,Excision Lesion/Tumour,0,7,3.9,11.7,27.3,81.89999999999999
36229,2019/20,Northern,St. John Hospital,Fallopian Tube/Ovarian Surgery,3,11,5.4,9.6,37.800000000000004,67.2
36230,2019/20,Northern,St. John Hospital,Foot/Ankle Surgery,0,9,4.0,8.6,28.0,60.199999999999996
36231,2019/20,Northern,St. John Hospital,Foreign Body Removal Surgery,0,6,6.9,12.6,48.300000000000004,88.2
36233,2019/20,Northern,St. John Hospital,Hand/Wrist Surgery,9,46,4.9,10.4,34.300000000000004,72.8
36234,2019/20,Northern,St. John Hospital,Hernia Repair - Abdominal,12,49,6.0,10.5,42.0,73.5
36235,2019/20,Northern,St. John Hospital,Knee - ACL Repair,6,12,8.1,12.1,56.699999999999996,84.7
36236,2019/20,Northern,St. John Hospital,Knee - Meniscectomy,7,34,4.4,15.0,30.800000000000004,105.0
36237,2019/20,Northern,St. John Hospital,Knee Arthroscopy,6,8,4.6,11.7,32.199999999999996,81.89999999999999
36240,2019/20,Northern,St. John Hospital,Male Reproductive Surgery,3,40,9.3,15.1,65.10000000000001,105.7
36242,2019/20,Northern,St. John Hospital,Myringotomy,7,17,11.7,21.4,81.89999999999999,149.79999999999998
36243,2019/20,Northern,St. John Hospital,Nasal Surgery,8,19,14.9,27.4,104.3,191.79999999999998
36244,2019/20,Northern,St. John Hospital,Nerve Surgery,0,8,7.5,16.7,52.5,116.89999999999999
36247,2019/20,Northern,St. John Hospital,Other Joint Reconstruction,3,11,8.3,17.6,58.10000000000001,123.20000000000002
36248,2019/20,Northern,St. John Hospital,Other Orthopaedic Surgery,11,72,6.6,14.9,46.199999999999996,104.3
36250,2019/20,Northern,St. John Hospital,Rectal Surgery,3,14,8.1,12.9,56.699999999999996,90.3
36253,2019/20,Northern,St. John Hospital,Skin Tumour Removal,3,14,5.5,7.8,38.5,54.6
36256,2019/20,Northern,St. John Hospital,Tonsillectomy/Adenoidectomy,42,78,15.1,24.2,105.7,169.4
36257,2019/20,Northern,St. John Hospital,Uterine Surgery,3,14,5.6,9.2,39.199999999999996,64.39999999999999
36258,2019/20,Northern,St. John Hospital,Varicose Veins Ligation/Stripping,3,10,10.3,15.2,72.10000000000001,106.39999999999999
36259,2019/20,Northern,St. John Hospital,Vascular Surgery - Other,0,24,1.9,3.4,13.299999999999999,23.8
36260,2019/20,Northern,St. John Hospital,Wound/Laceration Care,3,5,6.6,8.9,46.199999999999996,62.300000000000004
36262,2019/20,Northern,The University Hospital Of Northern British Columbia,All Other Procedures,41,159,7.0,14.5,49.0,101.5
36264,2019/20,Northern,The University Hospital Of Northern British Columbia,Aortic Aneurysm Repair,3,17,8.4,15.3,58.800000000000004,107.10000000000001
36266,2019/20,Northern,The University Hospital Of Northern British Columbia,Biopsy in OR,3,65,3.6,9.2,25.2,64.39999999999999
36267,2019/20,Northern,The University Hospital Of Northern British Columbia,Bladder Surgery,25,136,5.9,10.8,41.300000000000004,75.60000000000001
36268,2019/20,Northern,The University Hospital Of Northern British Columbia,Bowel Resection,11,74,3.9,9.8,27.3,68.60000000000001
36269,2019/20,Northern,The University Hospital Of Northern British Columbia,Breast Biopsy,3,30,4.4,6.5,30.800000000000004,45.5
36270,2019/20,Northern,The University Hospital Of Northern British Columbia,Breast Reconstruction,5,15,5.4,27.9,37.800000000000004,195.29999999999998
36271,2019/20,Northern,The University Hospital Of Northern British Columbia,Breast Reduction,25,69,7.9,16.6,55.300000000000004,116.20000000000002
36272,2019/20,Northern,The University Hospital Of Northern British Columbia,Cataract Surgery,1086,2009,24.9,47.6,174.29999999999998,333.2
36273,2019/20,Northern,The University Hospital Of Northern British Columbia,Cholecystectomy,35,206,6.8,14.1,47.6,98.7
36274,2019/20,Northern,The University Hospital Of Northern British Columbia,Colostomy/Ileostomy,3,16,7.5,16.4,52.5,114.79999999999998
36276,2019/20,Northern,The University Hospital Of Northern British Columbia,CSF Drainage,3,6,7.9,16.9,55.300000000000004,118.29999999999998
36277,2019/20,Northern,The University Hospital Of Northern British Columbia,Cyst/Ganglion Removal,3,17,7.6,13.6,53.199999999999996,95.2
36278,2019/20,Northern,The University Hospital Of Northern British Columbia,D&C and Related Surgery,29,187,4.9,9.9,34.300000000000004,69.3
36279,2019/20,Northern,The University Hospital Of Northern British Columbia,Dental Surgery,67,213,6.1,13.2,42.699999999999996,92.39999999999999
36280,2019/20,Northern,The University Hospital Of Northern British Columbia,Endarterectomy,9,37,5.0,12.3,35.0,86.10000000000001
36281,2019/20,Northern,The University Hospital Of Northern British Columbia,Esophagectomy,3,7,5.0,8.7,35.0,60.89999999999999
36282,2019/20,Northern,The University Hospital Of Northern British Columbia,Examination Under Anaesthetic,7,15,4.6,7.1,32.199999999999996,49.699999999999996
